Record ID,AgencyType,State,Year,VictimAge,Weapon
593753,5000,Texas,2011,49,Knife
593755,5000,Texas,2011,43,Knife
593761,5000,Texas,2011,58,Blunt Object
593766,5000,Texas,2011,31,Knife
593768,5000,Texas,2011,39,Blunt Object
593769,5000,Texas,2011,20,Shotgun
593776,5000,Texas,2011,28,Shotgun
593778,5000,Texas,2011,37,Knife
593779,5000,Texas,2011,18,Blunt Object
593781,5000,Texas,2011,32,Rifle
593782,5000,Texas,2011,25,Knife
593788,5000,Texas,2011,0,Blunt Object
593789,5000,Texas,2011,29,Rifle
593795,5000,Texas,2011,38,Knife
593799,5000,Texas,2011,18,Knife
593801,5000,Texas,2011,41,Knife
593802,5000,Texas,2011,1,Blunt Object
593805,5000,Texas,2011,62,Blunt Object
593812,5000,Texas,2011,40,Rifle
593815,5000,Texas,2011,24,Blunt Object
593816,5000,Texas,2011,21,Rifle
593817,5000,Texas,2011,60,Knife
593823,5000,Texas,2011,47,Rifle
593824,5000,Texas,2011,39,Knife
602700,8000,Michigan,2013,0,Blunt Object
602701,6000,Michigan,2013,23,Shotgun
602702,8000,Michigan,2013,41,Rifle
602709,5000,Michigan,2013,1,Blunt Object
602710,8000,Michigan,2013,2,Blunt Object
602712,6000,Michigan,2013,13,Shotgun
602717,8000,Michigan,2013,26,Blunt Object
602724,5000,Michigan,2013,15,Shotgun
602725,5000,Michigan,2013,16,Shotgun
602735,5000,Michigan,2013,48,Knife
602741,5000,Michigan,2013,80,Blunt Object
602748,5000,Michigan,2013,64,Rifle
602754,5000,Michigan,2013,57,Blunt Object
602770,5000,Michigan,2013,17,Blunt Object
602775,8000,Michigan,2013,26,Blunt Object
602776,5000,Michigan,2013,18,Knife
602777,5000,Michigan,2013,84,Knife
602782,5000,Michigan,2013,0,Blunt Object
602783,5000,Michigan,2013,24,Knife
602788,5000,Michigan,2013,23,Knife
602789,5000,Michigan,2013,64,Shotgun
602791,5000,Michigan,2013,0,Blunt Object
602792,8000,Michigan,2013,55,Shotgun
602793,8000,Michigan,2013,56,Blunt Object
602798,5000,Michigan,2013,49,Knife
602799,5000,Michigan,2013,38,Blunt Object
602800,5000,Michigan,2013,0,Blunt Object
602808,5000,Michigan,2013,88,Blunt Object
602809,5000,Michigan,2013,52,Knife
602810,5000,Michigan,2013,30,Blunt Object
602812,5000,Michigan,2013,2,Blunt Object
602813,5000,Michigan,2013,56,Knife
602814,6000,Michigan,2013,29,Blunt Object
602822,5000,Michigan,2013,52,Knife
602827,5000,Michigan,2013,21,Blunt Object
602831,5000,Michigan,2013,99,Blunt Object
602838,6000,Michigan,2013,51,Shotgun
602839,6000,Michigan,2013,51,Knife
602841,5000,Michigan,2013,52,Blunt Object
602843,6000,Michigan,2013,2,Blunt Object
602846,5000,Michigan,2013,80,Blunt Object
602847,5000,Michigan,2013,99,Blunt Object
602852,5000,Michigan,2013,47,Blunt Object
602853,5000,Michigan,2013,33,Knife
602856,8000,Michigan,2013,43,Shotgun
602860,6000,Michigan,2013,65,Blunt Object
602862,5000,Michigan,2013,23,Blunt Object
602865,8000,Michigan,2013,56,Blunt Object
602866,6000,Michigan,2013,50,Blunt Object
602868,8000,Michigan,2013,50,Blunt Object
602877,5000,Michigan,2013,0,Blunt Object
602891,6000,Michigan,2013,32,Blunt Object
602892,6000,Michigan,2013,57,Blunt Object
602899,5000,Michigan,2013,55,Shotgun
602906,5000,Michigan,2013,25,Shotgun
602907,6000,Michigan,2013,34,Blunt Object
602912,8000,Michigan,2013,77,Knife
602913,8000,Michigan,2013,21,Knife
602918,5000,Michigan,2013,52,Blunt Object
602923,5000,Michigan,2013,23,Blunt Object
602925,5000,Michigan,2013,19,Rifle
602935,5000,Michigan,2013,20,Shotgun
602936,5000,Michigan,2013,99,Blunt Object
602944,5000,Michigan,2013,47,Blunt Object
602946,5000,Michigan,2013,29,Knife
602947,5000,Michigan,2013,26,Knife
602948,5000,Michigan,2013,26,Knife
602954,8000,Michigan,2013,20,Knife
602955,8000,Michigan,2013,18,Shotgun
602957,6000,Michigan,2013,23,Knife
602958,6000,Michigan,2013,99,Blunt Object
602962,5000,Michigan,2013,46,Blunt Object
602965,5000,Michigan,2013,53,Knife
602974,5000,Michigan,2013,19,Shotgun
602976,5000,Michigan,2013,24,Shotgun
602978,5000,Michigan,2013,27,Shotgun
602982,5000,Michigan,2013,20,Shotgun
602985,5000,Michigan,2013,58,Blunt Object
602986,5000,Michigan,2013,34,Knife
602998,5000,Michigan,2013,41,Rifle
603000,5000,Michigan,2013,61,Rifle
603003,5000,Michigan,2013,48,Shotgun
603010,5000,Michigan,2013,32,Rifle
603015,5000,Michigan,2013,18,Rifle
603016,5000,Michigan,2013,25,Shotgun
603023,5000,Michigan,2013,31,Rifle
603039,5000,Michigan,2013,30,Blunt Object
603045,5000,Michigan,2013,42,Shotgun
603048,5000,Michigan,2013,42,Knife
603051,5000,Michigan,2013,25,Shotgun
603052,5000,Michigan,2013,37,Rifle
603059,5000,Michigan,2013,25,Shotgun
603063,5000,Michigan,2013,47,Blunt Object
603067,5000,Michigan,2013,48,Blunt Object
603069,5000,Michigan,2013,38,Shotgun
603072,5000,Michigan,2013,43,Knife
603086,5000,Michigan,2013,42,Knife
603090,5000,Michigan,2013,38,Blunt Object
603097,5000,Michigan,2013,71,Knife
603098,5000,Michigan,2013,18,Rifle
603102,5000,Michigan,2013,49,Knife
603111,5000,Michigan,2013,56,Blunt Object
603116,5000,Michigan,2013,24,Shotgun
603119,5000,Michigan,2013,32,Knife
603127,5000,Michigan,2013,25,Knife
603130,5000,Michigan,2013,39,Knife
603136,5000,Michigan,2013,54,Knife
603137,5000,Michigan,2013,44,Rifle
603152,5000,Michigan,2013,48,Knife
603153,5000,Michigan,2013,20,Rifle
603165,5000,Michigan,2013,23,Rifle
603166,5000,Michigan,2013,21,Rifle
603170,5000,Michigan,2013,45,Blunt Object
603174,5000,Michigan,2013,70,Knife
603182,5000,Michigan,2013,55,Blunt Object
603188,5000,Michigan,2013,67,Blunt Object
603189,5000,Michigan,2013,29,Blunt Object
603212,5000,Michigan,2013,23,Blunt Object
603215,5000,Michigan,2013,33,Knife
603217,5000,Michigan,2013,39,Knife
603218,5000,Michigan,2013,66,Knife
603223,5000,Michigan,2013,64,Blunt Object
603226,5000,Michigan,2013,26,Shotgun
603246,5000,Michigan,2013,43,Rifle
603247,5000,Michigan,2013,55,Knife
603251,5000,Michigan,2013,53,Knife
603254,5000,Michigan,2013,24,Rifle
603260,5000,Michigan,2013,67,Rifle
603273,5000,Michigan,2013,99,Blunt Object
603278,5000,Michigan,2013,23,Knife
603290,5000,Michigan,2013,39,Shotgun
603305,5000,Michigan,2013,44,Blunt Object
603319,5000,Michigan,2013,50,Blunt Object
603329,5000,Michigan,2013,29,Rifle
603330,5000,Michigan,2013,72,Blunt Object
603334,5000,Michigan,2013,35,Knife
603337,5000,Michigan,2013,22,Knife
603339,5000,Michigan,2013,99,Blunt Object
603340,5000,Michigan,2013,38,Knife
603341,5000,Michigan,2013,70,Knife
603344,5000,Michigan,2013,1,Blunt Object
605323,5000,New York,2013,37,Knife
605324,5000,New York,2013,1,Blunt Object
605329,5000,New York,2013,26,Blunt Object
605330,5000,New York,2013,51,Knife
605331,6000,New York,2013,35,Blunt Object
605332,6000,New York,2013,24,Blunt Object
605333,6000,New York,2013,92,Blunt Object
605336,5000,New York,2013,23,Knife
605337,5000,New York,2013,50,Blunt Object
605338,5000,New York,2013,51,Blunt Object
605340,6000,New York,2013,43,Knife
605341,5000,New York,2013,28,Knife
605342,6000,New York,2013,66,Knife
605343,6000,New York,2013,59,Knife
605344,6000,New York,2013,37,Blunt Object
605346,5000,New York,2013,31,Knife
605349,5000,New York,2013,99,Blunt Object
605353,5000,New York,2013,99,Blunt Object
605355,6000,New York,2013,3,Blunt Object
605359,5000,New York,2013,20,Knife
605360,5000,New York,2013,38,Blunt Object
605364,5000,New York,2013,96,Blunt Object
605371,5000,New York,2013,47,Blunt Object
605382,5000,New York,2013,43,Knife
605386,5000,New York,2013,5,Blunt Object
605387,5000,New York,2013,28,Knife
605388,5000,New York,2013,13,Knife
605392,5000,New York,2013,21,Knife
605395,5000,New York,2013,30,Knife
605396,5000,New York,2013,28,Blunt Object
605403,5000,New York,2013,68,Knife
605405,5000,New York,2013,62,Blunt Object
605407,5000,New York,2013,35,Knife
605409,5000,New York,2013,77,Blunt Object
605410,5000,New York,2013,65,Blunt Object
605411,6000,New York,2013,57,Rifle
605413,6000,New York,2013,99,Shotgun
605414,6000,New York,2013,29,Knife
605421,5000,New York,2013,52,Knife
605424,5000,New York,2013,53,Knife
605426,5000,New York,2013,49,Knife
605427,5000,New York,2013,64,Knife
605428,5000,New York,2013,20,Knife
605430,5000,New York,2013,53,Knife
605437,5000,New York,2013,45,Knife
605439,5000,New York,2013,28,Shotgun
605440,5000,New York,2013,60,Knife
605442,5000,New York,2013,60,Knife
605443,5000,New York,2013,52,Blunt Object
605448,5000,New York,2013,52,Blunt Object
605449,5000,New York,2013,49,Rifle
605450,5000,New York,2013,81,Blunt Object
605451,5000,New York,2013,81,Blunt Object
605461,5000,New York,2013,49,Knife
605466,6000,New York,2013,61,Rifle
605470,6000,New York,2013,63,Shotgun
605471,6000,New York,2013,27,Knife
605472,6000,New York,2013,49,Blunt Object
605480,5000,New York,2013,99,Knife
605481,5000,New York,2013,22,Knife
605485,5000,New York,2013,30,Knife
605487,5000,New York,2013,18,Blunt Object
605488,5000,New York,2013,37,Knife
605489,5000,New York,2013,9,Knife
605490,5000,New York,2013,7,Knife
605496,5000,New York,2013,24,Knife
605497,5000,New York,2013,28,Blunt Object
605498,5000,New York,2013,55,Blunt Object
605499,5000,New York,2013,5,Knife
605502,5000,New York,2013,32,Blunt Object
605504,5000,New York,2013,56,Knife
605512,5000,New York,2013,21,Knife
605518,5000,New York,2013,51,Knife
605523,5000,New York,2013,42,Blunt Object
605527,5000,New York,2013,27,Knife
605533,5000,New York,2013,0,Blunt Object
605535,5000,New York,2013,45,Knife
605538,5000,New York,2013,39,Knife
605542,5000,New York,2013,28,Knife
605546,5000,New York,2013,56,Knife
605547,5000,New York,2013,51,Knife
605549,5000,New York,2013,41,Knife
605553,5000,New York,2013,44,Knife
605557,5000,New York,2013,42,Knife
605562,5000,New York,2013,21,Knife
605563,5000,New York,2013,42,Knife
605567,5000,New York,2013,27,Blunt Object
605568,5000,New York,2013,68,Blunt Object
605569,5000,New York,2013,32,Knife
605570,5000,New York,2013,21,Knife
605572,5000,New York,2013,24,Blunt Object
605583,5000,New York,2013,32,Knife
605584,5000,New York,2013,31,Knife
605585,5000,New York,2013,35,Knife
605588,5000,New York,2013,55,Knife
605590,5000,New York,2013,26,Blunt Object
605591,5000,New York,2013,3,Blunt Object
605601,5000,New York,2013,48,Knife
605604,5000,New York,2013,57,Knife
605612,5000,New York,2013,28,Knife
605614,5000,New York,2013,28,Knife
605621,5000,New York,2013,21,Knife
605622,5000,New York,2013,60,Knife
605624,5000,New York,2013,24,Knife
605628,5000,New York,2013,0,Blunt Object
605629,5000,New York,2013,64,Blunt Object
605641,5000,New York,2013,57,Knife
605647,5000,New York,2013,17,Knife
605648,5000,New York,2013,37,Knife
605649,5000,New York,2013,57,Knife
605650,5000,New York,2013,25,Blunt Object
605653,5000,New York,2013,18,Knife
605654,5000,New York,2013,20,Knife
605656,5000,New York,2013,31,Knife
605657,5000,New York,2013,21,Blunt Object
605663,5000,New York,2013,10,Blunt Object
605666,5000,New York,2013,41,Blunt Object
605676,5000,New York,2013,23,Knife
605680,5000,New York,2013,26,Knife
605681,5000,New York,2013,35,Knife
605683,5000,New York,2013,50,Knife
605689,5000,New York,2013,55,Knife
605691,5000,New York,2013,22,Knife
605692,5000,New York,2013,28,Knife
605693,5000,New York,2013,22,Knife
605694,5000,New York,2013,28,Blunt Object
605695,5000,New York,2013,20,Knife
605697,5000,New York,2013,50,Knife
605701,5000,New York,2013,25,Blunt Object
605706,5000,New York,2013,39,Knife
605709,5000,New York,2013,27,Knife
605718,5000,New York,2013,29,Knife
605723,5000,New York,2013,49,Knife
605726,5000,New York,2013,50,Knife
605730,5000,New York,2013,40,Blunt Object
605732,5000,New York,2013,42,Blunt Object
605734,5000,New York,2013,69,Knife
605735,5000,New York,2013,57,Knife
605740,5000,New York,2013,23,Knife
605742,5000,New York,2013,58,Knife
605752,5000,New York,2013,35,Knife
605754,5000,New York,2013,39,Knife
605756,5000,New York,2013,35,Knife
605766,5000,New York,2013,71,Blunt Object
605772,5000,New York,2013,18,Knife
605773,5000,New York,2013,23,Blunt Object
605774,5000,New York,2013,1,Knife
605792,5000,New York,2013,57,Knife
605796,5000,New York,2013,41,Knife
605799,5000,New York,2013,68,Knife
605803,5000,New York,2013,58,Blunt Object
605804,5000,New York,2013,25,Knife
605806,5000,New York,2013,47,Blunt Object
605807,5000,New York,2013,51,Knife
605808,5000,New York,2013,51,Knife
605810,5000,New York,2013,47,Knife
605811,5000,New York,2013,51,Knife
605812,5000,New York,2013,22,Knife
605816,5000,New York,2013,44,Knife
605821,5000,New York,2013,26,Knife
605823,5000,New York,2013,31,Shotgun
605826,5000,New York,2013,24,Knife
605827,6000,New York,2013,1,Blunt Object
605828,5000,New York,2013,31,Knife
605831,5000,New York,2013,22,Knife
605839,6000,New York,2013,30,Knife
605841,6000,New York,2013,24,Knife
605847,5000,New York,2013,33,Knife
605848,5000,New York,2013,38,Knife
605849,5000,New York,2013,51,Blunt Object
605853,5000,New York,2013,33,Shotgun
605854,5000,New York,2013,36,Knife
605858,5000,New York,2013,70,Blunt Object
605859,5000,New York,2013,65,Knife
605861,5000,New York,2013,17,Knife
605864,5000,New York,2013,54,Blunt Object
605868,5000,New York,2013,21,Knife
605870,5000,New York,2013,33,Knife
605871,5000,New York,2013,35,Knife
605872,6000,New York,2013,53,Blunt Object
605873,6000,New York,2013,43,Blunt Object
605876,5000,New York,2013,21,Knife
605877,5000,New York,2013,1,Blunt Object
605878,5000,New York,2013,55,Blunt Object
605879,5000,New York,2013,68,Blunt Object
605881,5000,New York,2013,75,Shotgun
605885,5000,New York,2013,82,Knife
605886,5000,New York,2013,8,Blunt Object
605891,5000,New York,2013,59,Knife
605895,7000,New York,2013,82,Blunt Object
605896,7000,New York,2013,4,Blunt Object
605899,7000,New York,2013,57,Knife
605900,7000,New York,2013,21,Shotgun
605901,7000,New York,2013,21,Shotgun
605905,7000,New York,2013,32,Knife
605906,7000,New York,2013,23,Knife
605916,7000,New York,2013,36,Rifle
605917,7000,New York,2013,32,Knife
605923,6000,New York,2013,39,Knife
605924,5000,New York,2013,39,Knife
605925,5000,New York,2013,21,Knife
605926,5000,New York,2013,18,Knife
605927,5000,New York,2013,17,Knife
605930,5000,New York,2013,99,Blunt Object
605931,5000,New York,2013,68,Knife
605935,5000,New York,2013,0,Blunt Object
605936,5000,New York,2013,49,Knife
605937,5000,New York,2013,23,Knife
605948,8000,New York,2013,44,Shotgun
605949,8000,New York,2013,13,Shotgun
605950,8000,New York,2013,9,Shotgun
605952,8000,New York,2013,62,Shotgun
605953,8000,New York,2013,51,Shotgun
605954,8000,New York,2013,57,Shotgun
605955,8000,New York,2013,68,Shotgun
605956,8000,New York,2013,48,Shotgun
605958,8000,New York,2013,45,Shotgun
605959,8000,New York,2013,47,Knife
605962,8000,New York,2013,35,Shotgun
605963,8000,New York,2013,32,Shotgun
605964,8000,New York,2013,62,Blunt Object
605965,8000,New York,2013,58,Blunt Object
605966,8000,New York,2013,0,Blunt Object
605967,8000,New York,2013,24,Blunt Object
605968,8000,New York,2013,28,Blunt Object
605969,8000,New York,2013,37,Blunt Object
605970,8000,New York,2013,54,Knife
605971,8000,New York,2013,30,Knife
605972,8000,New York,2013,54,Knife
606761,5000,Pennsylvania,2013,24,Shotgun
606774,5000,Pennsylvania,2013,19,Shotgun
606776,5000,Pennsylvania,2013,65,Rifle
606782,5000,Pennsylvania,2013,52,Shotgun
606789,5000,Pennsylvania,2013,48,Knife
606790,5000,Pennsylvania,2013,33,Knife
606794,5000,Pennsylvania,2013,15,Knife
606797,5000,Pennsylvania,2013,36,Knife
606802,8000,Pennsylvania,2013,50,Rifle
606805,5000,Pennsylvania,2013,70,Knife
606806,5000,Pennsylvania,2013,45,Shotgun
606810,5000,Pennsylvania,2013,48,Knife
606813,8000,Pennsylvania,2013,45,Rifle
606818,5000,Pennsylvania,2013,52,Blunt Object
606819,5000,Pennsylvania,2013,21,Knife
606822,8000,Pennsylvania,2013,43,Rifle
606823,8000,Pennsylvania,2013,43,Rifle
606825,8000,Pennsylvania,2013,64,Shotgun
606830,5000,Pennsylvania,2013,37,Shotgun
606832,8000,Pennsylvania,2013,19,Blunt Object
606834,8000,Pennsylvania,2013,0,Blunt Object
606835,8000,Pennsylvania,2013,70,Shotgun
606837,8000,Pennsylvania,2013,49,Shotgun
606839,8000,Pennsylvania,2013,24,Knife
606843,5000,Pennsylvania,2013,85,Knife
606847,5000,Pennsylvania,2013,42,Blunt Object
606851,5000,Pennsylvania,2013,22,Blunt Object
606856,5000,Pennsylvania,2013,26,Blunt Object
606864,5000,Pennsylvania,2013,32,Blunt Object
606877,5000,Pennsylvania,2013,40,Shotgun
606885,5000,Pennsylvania,2013,35,Knife
606897,5000,Pennsylvania,2013,55,Knife
606906,5000,Pennsylvania,2013,48,Rifle
606908,8000,Pennsylvania,2013,18,Knife
606910,5000,Pennsylvania,2013,35,Blunt Object
606918,8000,Pennsylvania,2013,49,Knife
606919,8000,Pennsylvania,2013,52,Blunt Object
606921,8000,Pennsylvania,2013,1,Blunt Object
606922,8000,Pennsylvania,2013,43,Knife
606923,8000,Pennsylvania,2013,42,Knife
606926,5000,Pennsylvania,2013,51,Knife
606929,8000,Pennsylvania,2013,47,Rifle
606930,8000,Pennsylvania,2013,21,Rifle
606932,8000,Pennsylvania,2013,22,Blunt Object
606934,8000,Pennsylvania,2013,27,Blunt Object
606945,5000,Pennsylvania,2013,23,Rifle
606947,5000,Pennsylvania,2013,36,Shotgun
606948,5000,Pennsylvania,2013,59,Knife
606958,8000,Pennsylvania,2013,23,Knife
606961,8000,Pennsylvania,2013,50,Rifle
606965,5000,Pennsylvania,2013,5,Blunt Object
606967,5000,Pennsylvania,2013,70,Blunt Object
606968,5000,Pennsylvania,2013,53,Blunt Object
606974,5000,Pennsylvania,2013,36,Knife
606975,5000,Pennsylvania,2013,39,Knife
606977,5000,Pennsylvania,2013,34,Knife
606980,8000,Pennsylvania,2013,54,Blunt Object
606999,8000,Pennsylvania,2013,97,Blunt Object
607000,5000,Pennsylvania,2013,21,Shotgun
607003,5000,Pennsylvania,2013,53,Knife
607009,5000,Pennsylvania,2013,76,Knife
607010,8000,Pennsylvania,2013,29,Rifle
607015,8000,Pennsylvania,2013,64,Rifle
607016,8000,Pennsylvania,2013,62,Rifle
607017,8000,Pennsylvania,2013,35,Knife
607018,8000,Pennsylvania,2013,53,Rifle
607019,5000,Pennsylvania,2013,32,Rifle
607020,5000,Pennsylvania,2013,48,Knife
607027,5000,Pennsylvania,2013,0,Blunt Object
607028,5000,Pennsylvania,2013,54,Knife
607029,5000,Pennsylvania,2013,31,Knife
607030,8000,Pennsylvania,2013,16,Knife
607038,5000,Pennsylvania,2013,0,Blunt Object
607040,5000,Pennsylvania,2013,41,Knife
607044,5000,Pennsylvania,2013,52,Knife
607046,8000,Pennsylvania,2013,71,Knife
607048,8000,Pennsylvania,2013,79,Shotgun
607050,8000,Pennsylvania,2013,55,Rifle
607052,8000,Pennsylvania,2013,34,Shotgun
607057,8000,Pennsylvania,2013,62,Shotgun
607067,8000,Pennsylvania,2013,67,Knife
607073,5000,Pennsylvania,2013,62,Knife
607075,5000,Pennsylvania,2013,37,Knife
607086,5000,Pennsylvania,2013,57,Blunt Object
607091,8000,Pennsylvania,2013,64,Rifle
607105,5000,Pennsylvania,2013,42,Knife
607113,5000,Pennsylvania,2013,49,Knife
607117,5000,Pennsylvania,2013,48,Knife
607118,5000,Pennsylvania,2013,34,Blunt Object
607123,5000,Pennsylvania,2013,37,Shotgun
607125,5000,Pennsylvania,2013,37,Shotgun
607128,5000,Pennsylvania,2013,49,Blunt Object
607130,5000,Pennsylvania,2013,43,Blunt Object
607132,5000,Pennsylvania,2013,55,Knife
607138,5000,Pennsylvania,2013,94,Blunt Object
607141,5000,Pennsylvania,2013,1,Blunt Object
607150,5000,Pennsylvania,2013,59,Knife
607157,5000,Pennsylvania,2013,46,Knife
607163,5000,Pennsylvania,2013,38,Knife
607165,5000,Pennsylvania,2013,36,Rifle
607172,5000,Pennsylvania,2013,23,Knife
607173,5000,Pennsylvania,2013,68,Knife
607175,5000,Pennsylvania,2013,3,Blunt Object
607183,5000,Pennsylvania,2013,75,Rifle
607185,5000,Pennsylvania,2013,50,Blunt Object
607197,5000,Pennsylvania,2013,64,Blunt Object
607204,5000,Pennsylvania,2013,74,Blunt Object
607207,5000,Pennsylvania,2013,46,Blunt Object
607216,5000,Pennsylvania,2013,63,Blunt Object
607228,5000,Pennsylvania,2013,0,Blunt Object
607234,5000,Pennsylvania,2013,4,Blunt Object
607254,5000,Pennsylvania,2013,31,Shotgun
607255,5000,Pennsylvania,2013,31,Knife
607262,5000,Pennsylvania,2013,18,Shotgun
607264,5000,Pennsylvania,2013,23,Shotgun
607267,5000,Pennsylvania,2013,50,Knife
607273,5000,Pennsylvania,2013,20,Shotgun
607287,5000,Pennsylvania,2013,40,Knife
607295,5000,Pennsylvania,2013,30,Blunt Object
607301,5000,Pennsylvania,2013,33,Knife
607304,5000,Pennsylvania,2013,35,Blunt Object
607315,5000,Pennsylvania,2013,51,Blunt Object
607318,5000,Pennsylvania,2013,49,Blunt Object
607322,5000,Pennsylvania,2013,17,Shotgun
607325,5000,Pennsylvania,2013,12,Knife
607331,5000,Pennsylvania,2013,21,Knife
607333,5000,Pennsylvania,2013,23,Knife
607338,5000,Pennsylvania,2013,25,Blunt Object
607339,5000,Pennsylvania,2013,22,Knife
607343,5000,Pennsylvania,2013,26,Knife
607351,5000,Pennsylvania,2013,69,Knife
607359,5000,Pennsylvania,2013,60,Knife
607362,5000,Pennsylvania,2013,19,Knife
607376,5000,Pennsylvania,2013,25,Rifle
607382,5000,Pennsylvania,2013,31,Knife
607389,5000,Pennsylvania,2013,57,Blunt Object
608140,5000,Texas,2013,81,Blunt Object
608141,6000,Texas,2013,39,Rifle
608142,6000,Texas,2013,22,Rifle
608143,5000,Texas,2013,47,Blunt Object
608144,5000,Texas,2013,67,Knife
608145,5000,Texas,2013,26,Knife
608148,5000,Texas,2013,54,Blunt Object
608149,5000,Texas,2013,72,Blunt Object
608150,6000,Texas,2013,55,Knife
608151,6000,Texas,2013,49,Knife
608153,6000,Texas,2013,35,Blunt Object
608156,6000,Texas,2013,25,Blunt Object
608158,5000,Texas,2013,44,Blunt Object
608159,5000,Texas,2013,65,Knife
608165,6000,Texas,2013,83,Blunt Object
608168,5000,Texas,2013,32,Rifle
608174,5000,Texas,2013,44,Blunt Object
608175,5000,Texas,2013,36,Knife
608176,6000,Texas,2013,48,Shotgun
608180,6000,Texas,2013,53,Knife
608181,6000,Texas,2013,33,Knife
608183,6000,Texas,2013,22,Knife
608186,6000,Texas,2013,46,Shotgun
608188,6000,Texas,2013,21,Shotgun
608191,6000,Texas,2013,29,Knife
608193,6000,Texas,2013,47,Rifle
608194,5000,Texas,2013,45,Knife
608196,5000,Texas,2013,65,Knife
608199,5000,Texas,2013,41,Shotgun
608200,6000,Texas,2013,28,Knife
608204,5000,Texas,2013,21,Blunt Object
608205,6000,Texas,2013,19,Knife
608207,5000,Texas,2013,49,Blunt Object
608208,5000,Texas,2013,53,Knife
608210,5000,Texas,2013,51,Blunt Object
608211,5000,Texas,2013,46,Knife
608212,5000,Texas,2013,68,Rifle
608217,5000,Texas,2013,63,Blunt Object
608223,6000,Texas,2013,47,Rifle
608224,5000,Texas,2013,39,Knife
608226,6000,Texas,2013,38,Knife
608227,6000,Texas,2013,18,Rifle
608228,6000,Texas,2013,42,Knife
608229,6000,Texas,2013,56,Blunt Object
608233,6000,Texas,2013,53,Knife
608235,5000,Texas,2013,0,Blunt Object
608240,5000,Texas,2013,56,Knife
608244,6000,Texas,2013,36,Shotgun
608246,5000,Texas,2013,27,Blunt Object
608250,6000,Texas,2013,42,Rifle
608253,5000,Texas,2013,2,Blunt Object
608254,5000,Texas,2013,34,Knife
608256,5000,Texas,2013,65,Knife
608258,5000,Texas,2013,33,Knife
608266,5000,Texas,2013,69,Knife
608267,5000,Texas,2013,0,Blunt Object
608268,5000,Texas,2013,61,Knife
608270,5000,Texas,2013,18,Knife
608272,5000,Texas,2013,56,Blunt Object
608274,5000,Texas,2013,32,Knife
608287,5000,Texas,2013,2,Blunt Object
608293,5000,Texas,2013,69,Blunt Object
608298,5000,Texas,2013,0,Blunt Object
608300,6000,Texas,2013,31,Blunt Object
608302,6000,Texas,2013,36,Knife
608310,5000,Texas,2013,3,Blunt Object
608312,6000,Texas,2013,26,Knife
608313,6000,Texas,2013,27,Knife
608315,6000,Texas,2013,55,Knife
608321,6000,Texas,2013,45,Rifle
608323,5000,Texas,2013,33,Knife
608324,5000,Texas,2013,53,Blunt Object
608325,5000,Texas,2013,45,Blunt Object
608326,5000,Texas,2013,22,Blunt Object
608327,5000,Texas,2013,63,Blunt Object
608328,5000,Texas,2013,35,Knife
608332,6000,Texas,2013,35,Rifle
608334,6000,Texas,2013,38,Rifle
608337,6000,Texas,2013,38,Knife
608339,6000,Texas,2013,61,Blunt Object
608340,6000,Texas,2013,34,Knife
608343,6000,Texas,2013,61,Blunt Object
608351,5000,Texas,2013,31,Rifle
608352,5000,Texas,2013,30,Knife
608353,6000,Texas,2013,51,Shotgun
608354,6000,Texas,2013,24,Blunt Object
608355,6000,Texas,2013,24,Blunt Object
608356,6000,Texas,2013,26,Knife
608357,6000,Texas,2013,44,Shotgun
608359,5000,Texas,2013,30,Knife
608360,5000,Texas,2013,59,Blunt Object
608369,5000,Texas,2013,4,Blunt Object
608371,6000,Texas,2013,77,Shotgun
608373,5000,Texas,2013,63,Knife
608374,6000,Texas,2013,42,Blunt Object
608375,5000,Texas,2013,28,Rifle
608376,6000,Texas,2013,70,Knife
608381,5000,Texas,2013,22,Blunt Object
608382,5000,Texas,2013,1,Blunt Object
608383,6000,Texas,2013,27,Knife
608389,5000,Texas,2013,79,Blunt Object
608392,5000,Texas,2013,62,Blunt Object
608414,6000,Texas,2013,20,Blunt Object
608416,6000,Texas,2013,43,Knife
608417,6000,Texas,2013,34,Knife
608425,6000,Texas,2013,19,Rifle
608427,6000,Texas,2013,32,Knife
608433,6000,Texas,2013,35,Knife
608455,6000,Texas,2013,0,Blunt Object
608460,6000,Texas,2013,49,Knife
608468,6000,Texas,2013,27,Knife
608473,6000,Texas,2013,42,Shotgun
608474,6000,Texas,2013,37,Knife
608479,6000,Texas,2013,17,Knife
608493,6000,Texas,2013,33,Knife
608498,6000,Texas,2013,44,Knife
608499,6000,Texas,2013,52,Knife
608507,6000,Texas,2013,34,Knife
608508,6000,Texas,2013,0,Blunt Object
608509,6000,Texas,2013,24,Blunt Object
608511,6000,Texas,2013,72,Knife
608517,6000,Texas,2013,30,Knife
608518,6000,Texas,2013,26,Blunt Object
608520,5000,Texas,2013,32,Knife
608522,5000,Texas,2013,16,Knife
608523,5000,Texas,2013,40,Shotgun
608524,5000,Texas,2013,22,Rifle
608525,5000,Texas,2013,31,Knife
608527,5000,Texas,2013,35,Blunt Object
608529,5000,Texas,2013,28,Knife
608535,5000,Texas,2013,39,Knife
608537,5000,Texas,2013,31,Knife
608538,6000,Texas,2013,34,Blunt Object
608540,5000,Texas,2013,20,Knife
608544,6000,Texas,2013,21,Rifle
