,Record ID,AgencyType,State,Year,VictimAge,Weapon
624,258546,5000,New York,1992,40,Knife
625,258547,5000,New York,1992,43,Knife
626,258551,5000,New York,1992,80,Blunt Object
627,258557,5000,New York,1992,18,Blunt Object
628,258560,5000,New York,1992,20,Knife
629,258567,5000,New York,1992,59,Shotgun
630,258569,5000,New York,1992,77,Knife
631,258575,5000,New York,1992,19,Rifle
632,258577,5000,New York,1992,76,Blunt Object
633,258579,5000,New York,1992,21,Blunt Object
634,258589,5000,New York,1992,16,Rifle
635,258593,5000,New York,1992,46,Shotgun
636,258597,5000,New York,1992,21,Knife
637,258602,5000,New York,1992,39,Knife
638,258605,5000,New York,1992,69,Blunt Object
639,258606,5000,New York,1992,61,Knife
640,258610,5000,New York,1992,57,Knife
641,258618,5000,New York,1992,37,Knife
642,258619,5000,New York,1992,15,Knife
643,258634,5000,New York,1992,53,Blunt Object
644,258638,5000,New York,1992,46,Blunt Object
645,258640,5000,New York,1992,0,Blunt Object
646,258642,5000,New York,1992,28,Knife
647,258644,5000,New York,1992,36,Blunt Object
648,258653,5000,New York,1992,41,Knife
649,258654,5000,New York,1992,32,Knife
650,258655,5000,New York,1992,31,Knife
651,258662,5000,New York,1992,18,Blunt Object
653,258679,5000,New York,1992,34,Knife
654,258686,5000,New York,1992,57,Knife
655,258690,5000,New York,1992,45,Knife
656,258692,5000,New York,1992,24,Knife
657,258698,5000,New York,1992,36,Blunt Object
658,258701,5000,New York,1992,38,Knife
659,258721,5000,New York,1992,24,Knife
660,258724,5000,New York,1992,33,Knife
661,258731,5000,New York,1992,32,Blunt Object
662,258734,5000,New York,1992,2,Blunt Object
663,258735,5000,New York,1992,27,Knife
664,258749,5000,New York,1992,40,Blunt Object
665,258750,5000,New York,1992,22,Blunt Object
666,258754,5000,New York,1992,30,Knife
667,258756,5000,New York,1992,33,Knife
668,258757,5000,New York,1992,46,Blunt Object
669,258761,5000,New York,1992,30,Knife
670,258766,5000,New York,1992,43,Knife
671,258773,5000,New York,1992,16,Shotgun
672,258775,5000,New York,1992,48,Blunt Object
673,258800,5000,New York,1992,16,Blunt Object
674,258801,5000,New York,1992,2,Knife
675,258812,5000,New York,1992,33,Blunt Object
676,258813,5000,New York,1992,49,Knife
677,258816,5000,New York,1992,41,Knife
678,258818,5000,New York,1992,58,Blunt Object
679,258819,5000,New York,1992,85,Blunt Object
680,258820,5000,New York,1992,25,Knife
681,258833,5000,New York,1992,17,Blunt Object
682,258838,5000,New York,1992,23,Knife
683,258840,5000,New York,1992,59,Blunt Object
684,258854,5000,New York,1992,31,Shotgun
685,258863,5000,New York,1992,43,Blunt Object
686,258864,5000,New York,1992,63,Blunt Object
688,258867,5000,New York,1992,40,Rifle
689,258869,5000,New York,1992,29,Blunt Object
690,258871,5000,New York,1992,25,Knife
691,258873,5000,New York,1992,30,Knife
692,258875,5000,New York,1992,45,Knife
693,258888,5000,New York,1992,25,Blunt Object
694,258906,5000,New York,1992,18,Blunt Object
695,258909,5000,New York,1992,63,Knife
696,258914,5000,New York,1992,42,Knife
697,258926,5000,New York,1992,25,Knife
698,258928,5000,New York,1992,0,Blunt Object
699,258930,5000,New York,1992,19,Shotgun
700,258936,5000,New York,1992,35,Knife
701,258939,5000,New York,1992,50,Shotgun
702,258949,5000,New York,1992,78,Knife
703,258952,5000,New York,1992,3,Blunt Object
704,258954,5000,New York,1992,17,Knife
705,258956,5000,New York,1992,60,Blunt Object
706,258966,5000,New York,1992,47,Shotgun
707,258967,5000,New York,1992,37,Knife
708,258969,5000,New York,1992,0,Blunt Object
709,258974,5000,New York,1992,39,Knife
710,258975,5000,New York,1992,37,Knife
711,258979,5000,New York,1992,62,Knife
712,258980,5000,New York,1992,34,Blunt Object
713,258998,5000,New York,1992,20,Blunt Object
714,259003,5000,New York,1992,28,Knife
715,259009,5000,New York,1992,34,Blunt Object
716,259020,5000,New York,1992,53,Blunt Object
717,259022,5000,New York,1992,21,Knife
718,259024,5000,New York,1992,30,Blunt Object
719,259025,5000,New York,1992,50,Knife
720,259026,5000,New York,1992,47,Knife
721,259031,5000,New York,1992,22,Knife
722,259034,5000,New York,1992,30,Knife
723,259036,5000,New York,1992,45,Blunt Object
724,259038,5000,New York,1992,30,Blunt Object
725,259046,5000,New York,1992,56,Shotgun
726,259051,5000,New York,1992,2,Blunt Object
727,259076,5000,New York,1992,0,Blunt Object
728,259077,5000,New York,1992,60,Blunt Object
729,259081,5000,New York,1992,35,Blunt Object
730,259085,5000,New York,1992,30,Knife
731,259092,5000,New York,1992,99,Knife
732,259100,5000,New York,1992,45,Blunt Object
733,259104,5000,New York,1992,20,Knife
734,259107,5000,New York,1992,70,Blunt Object
735,259108,5000,New York,1992,23,Blunt Object
736,259114,5000,New York,1992,35,Blunt Object
737,259116,5000,New York,1992,60,Blunt Object
738,259122,5000,New York,1992,51,Blunt Object
739,259124,5000,New York,1992,18,Knife
740,259125,5000,New York,1992,15,Knife
741,259135,5000,New York,1992,15,Knife
742,259142,5000,New York,1992,23,Blunt Object
743,259143,5000,New York,1992,35,Knife
744,259146,5000,New York,1992,43,Shotgun
745,259148,5000,New York,1992,32,Knife
746,259161,5000,New York,1992,24,Blunt Object
747,259167,5000,New York,1992,21,Knife
748,259170,5000,New York,1992,60,Blunt Object
749,259172,5000,New York,1992,42,Knife
750,259173,5000,New York,1992,39,Knife
751,259182,5000,New York,1992,19,Knife
752,259184,5000,New York,1992,27,Blunt Object
753,259189,5000,New York,1992,30,Knife
754,259190,5000,New York,1992,26,Knife
755,259195,5000,New York,1992,24,Knife
756,259203,5000,New York,1992,39,Knife
757,259209,5000,New York,1992,52,Blunt Object
758,259210,5000,New York,1992,32,Knife
759,259216,5000,New York,1992,0,Blunt Object
760,259220,5000,New York,1992,54,Knife
761,259222,5000,New York,1992,25,Blunt Object
762,259227,5000,New York,1992,57,Knife
763,259231,5000,New York,1992,56,Knife
764,259235,5000,New York,1992,41,Knife
765,259248,5000,New York,1992,31,Knife
766,259252,5000,New York,1992,47,Knife
767,259254,5000,New York,1992,61,Blunt Object
768,259262,5000,New York,1992,16,Blunt Object
769,259266,5000,New York,1992,37,Blunt Object
770,259268,5000,New York,1992,30,Knife
771,259275,5000,New York,1992,29,Knife
772,259284,5000,New York,1992,24,Knife
773,259285,5000,New York,1992,23,Knife
774,259289,5000,New York,1992,1,Blunt Object
775,259306,5000,New York,1992,99,Knife
776,259315,5000,New York,1992,43,Blunt Object
777,259333,5000,New York,1992,24,Knife
778,259345,5000,New York,1992,20,Knife
779,259349,5000,New York,1992,40,Knife
780,259360,5000,New York,1992,44,Blunt Object
781,259370,5000,New York,1992,35,Blunt Object
782,259373,5000,New York,1992,24,Blunt Object
783,259378,5000,New York,1992,80,Blunt Object
784,259379,5000,New York,1992,40,Knife
785,259382,5000,New York,1992,40,Knife
786,259385,5000,New York,1992,24,Knife
787,259387,5000,New York,1992,20,Blunt Object
788,259393,5000,New York,1992,38,Knife
789,259416,5000,New York,1992,0,Blunt Object
790,259421,5000,New York,1992,23,Knife
791,259424,5000,New York,1992,37,Knife
792,259429,5000,New York,1992,7,Blunt Object
793,259436,5000,New York,1992,40,Knife
794,259443,5000,New York,1992,40,Knife
795,259454,5000,New York,1992,24,Knife
796,259461,5000,New York,1992,30,Knife
797,259465,5000,New York,1992,82,Blunt Object
798,259466,5000,New York,1992,30,Knife
799,259469,5000,New York,1992,51,Rifle
800,259471,5000,New York,1992,38,Blunt Object
801,259475,5000,New York,1992,23,Knife
802,259477,5000,New York,1992,35,Knife
803,259478,5000,New York,1992,40,Rifle
804,259489,5000,New York,1992,64,Knife
805,259493,5000,New York,1992,38,Knife
806,259509,5000,New York,1992,76,Knife
807,259510,5000,New York,1992,27,Blunt Object
808,259524,5000,New York,1992,17,Knife
809,259527,5000,New York,1992,36,Knife
810,259531,5000,New York,1992,35,Knife
811,259533,5000,New York,1992,37,Blunt Object
812,259545,5000,New York,1992,31,Shotgun
813,259548,5000,New York,1992,66,Blunt Object
814,259550,5000,New York,1992,20,Knife
815,259557,5000,New York,1992,43,Blunt Object
816,259558,5000,New York,1992,19,Blunt Object
817,259566,5000,New York,1992,41,Knife
818,259573,5000,New York,1992,26,Knife
819,259576,5000,New York,1992,44,Knife
820,259577,5000,New York,1992,30,Blunt Object
821,259579,5000,New York,1992,45,Blunt Object
822,259581,5000,New York,1992,0,Blunt Object
823,259590,5000,New York,1992,65,Shotgun
824,259594,5000,New York,1992,17,Rifle
825,259599,5000,New York,1992,76,Blunt Object
826,259602,5000,New York,1992,32,Knife
827,259604,5000,New York,1992,73,Blunt Object
828,259609,5000,New York,1992,37,Knife
829,259614,5000,New York,1992,30,Blunt Object
830,259616,5000,New York,1992,73,Knife
831,259620,5000,New York,1992,65,Blunt Object
832,259621,5000,New York,1992,43,Blunt Object
833,259624,5000,New York,1992,33,Knife
834,259634,5000,New York,1992,19,Blunt Object
835,259640,5000,New York,1992,17,Shotgun
836,259644,5000,New York,1992,40,Knife
837,259646,5000,New York,1992,32,Knife
838,259649,5000,New York,1992,53,Blunt Object
839,259654,5000,New York,1992,26,Blunt Object
840,259660,5000,New York,1992,69,Knife
841,259662,5000,New York,1992,0,Blunt Object
842,259666,5000,New York,1992,22,Knife
843,259672,5000,New York,1992,16,Knife
844,259675,5000,New York,1992,30,Knife
845,259681,5000,New York,1992,78,Knife
846,259683,5000,New York,1992,37,Knife
847,259685,5000,New York,1992,20,Knife
848,259688,5000,New York,1992,48,Knife
849,259704,5000,New York,1992,81,Blunt Object
850,259705,5000,New York,1992,50,Blunt Object
851,259706,5000,New York,1992,62,Blunt Object
852,259707,5000,New York,1992,33,Blunt Object
853,259708,5000,New York,1992,28,Knife
854,259709,5000,New York,1992,19,Shotgun
855,259710,5000,New York,1992,50,Shotgun
856,259713,5000,New York,1992,70,Knife
857,259716,5000,New York,1992,55,Knife
858,259717,5000,New York,1992,24,Knife
859,259720,5000,New York,1992,99,Knife
860,259722,5000,New York,1992,25,Rifle
861,259723,5000,New York,1992,62,Knife
862,259724,5000,New York,1992,36,Knife
863,259725,5000,New York,1992,63,Blunt Object
864,259726,5000,New York,1992,39,Shotgun
865,259727,5000,New York,1992,21,Rifle
866,259728,6000,New York,1992,87,Shotgun
867,259729,6000,New York,1992,49,Blunt Object
868,259730,5000,New York,1992,1,Blunt Object
869,259731,5000,New York,1992,34,Knife
870,259734,5000,New York,1992,55,Knife
871,259735,5000,New York,1992,49,Knife
872,259736,5000,New York,1992,57,Knife
873,259737,5000,New York,1992,31,Blunt Object
874,259738,5000,New York,1992,50,Knife
875,259739,5000,New York,1992,39,Blunt Object
876,259740,5000,New York,1992,38,Knife
877,259743,5000,New York,1992,22,Knife
878,259748,5000,New York,1992,12,Shotgun
879,259749,5000,New York,1992,12,Shotgun
880,259754,7000,New York,1992,40,Shotgun
881,259757,7000,New York,1992,29,Shotgun
882,259761,7000,New York,1992,55,Blunt Object
883,259766,7000,New York,1992,24,Rifle
884,259769,7000,New York,1992,28,Blunt Object
885,259770,7000,New York,1992,28,Knife
886,259771,7000,New York,1992,0,Blunt Object
887,259772,7000,New York,1992,25,Knife
888,259773,7000,New York,1992,17,Knife
889,259778,7000,New York,1992,23,Blunt Object
890,259779,7000,New York,1992,15,Rifle
891,259780,7000,New York,1992,46,Knife
892,259782,7000,New York,1992,38,Knife
893,259785,7000,New York,1992,17,Knife
894,259787,7000,New York,1992,20,Knife
895,259788,7000,New York,1992,34,Shotgun
896,259789,7000,New York,1992,22,Shotgun
897,259790,7000,New York,1992,33,Knife
898,259791,5000,New York,1992,28,Blunt Object
899,259792,5000,New York,1992,34,Shotgun
900,259794,5000,New York,1992,20,Knife
901,259795,5000,New York,1992,19,Knife
902,259796,5000,New York,1992,27,Rifle
903,259797,5000,New York,1992,45,Blunt Object
904,259798,5000,New York,1992,0,Blunt Object
905,259799,5000,New York,1992,9,Blunt Object
906,259800,5000,New York,1992,26,Blunt Object
907,259805,5000,New York,1992,17,Shotgun
908,259809,5000,New York,1992,21,Knife
909,259812,5000,New York,1992,34,Knife
910,259815,5000,New York,1992,99,Blunt Object
911,259817,5000,New York,1992,42,Knife
912,259818,5000,New York,1992,26,Blunt Object
913,259820,5000,New York,1992,14,Blunt Object
914,259824,5000,New York,1992,47,Knife
915,259825,5000,New York,1992,51,Knife
916,259827,5000,New York,1992,17,Knife
917,259829,6000,New York,1992,35,Shotgun
918,259833,8000,New York,1992,8,Shotgun
919,259834,8000,New York,1992,27,Rifle
920,259835,8000,New York,1992,24,Knife
921,259838,8000,New York,1992,28,Blunt Object
922,259839,8000,New York,1992,28,Knife
923,259840,8000,New York,1992,41,Knife
924,259842,8000,New York,1992,74,Shotgun
925,259843,8000,New York,1992,61,Shotgun
926,259844,8000,New York,1992,42,Blunt Object
927,259846,8000,New York,1992,14,Knife
928,259847,8000,New York,1992,86,Knife
929,259848,8000,New York,1992,71,Knife
930,259850,8000,New York,1992,34,Knife
931,259851,8000,New York,1992,27,Knife
932,259852,8000,New York,1992,23,Knife
933,259853,8000,New York,1992,36,Blunt Object
934,259854,8000,New York,1992,14,Knife
935,259855,8000,New York,1992,20,Knife
936,259856,8000,New York,1992,17,Shotgun
937,259859,8000,New York,1992,0,Blunt Object
938,259860,8000,New York,1992,1,Blunt Object
939,259862,8000,New York,1992,50,Knife
940,259863,8000,New York,1992,30,Knife
941,259864,8000,New York,1992,41,Blunt Object
942,259865,8000,New York,1992,34,Knife
943,259867,8000,New York,1992,26,Shotgun
944,260941,8000,Pennsylvania,1992,33,Shotgun
945,260943,5000,Pennsylvania,1992,26,Knife
946,260948,5000,Pennsylvania,1992,24,Knife
947,260949,5000,Pennsylvania,1992,19,Rifle
948,260951,5000,Pennsylvania,1992,31,Blunt Object
949,260952,5000,Pennsylvania,1992,64,Knife
950,260953,5000,Pennsylvania,1992,23,Blunt Object
951,260959,5000,Pennsylvania,1992,35,Knife
952,260960,5000,Pennsylvania,1992,19,Rifle
953,260961,5000,Pennsylvania,1992,35,Blunt Object
954,260963,5000,Pennsylvania,1992,45,Knife
955,260964,5000,Pennsylvania,1992,32,Blunt Object
956,260967,5000,Pennsylvania,1992,20,Blunt Object
957,260968,5000,Pennsylvania,1992,50,Rifle
958,260970,8000,Pennsylvania,1992,26,Shotgun
959,260975,5000,Pennsylvania,1992,31,Blunt Object
960,260981,8000,Pennsylvania,1992,1,Shotgun
961,260984,8000,Pennsylvania,1992,25,Shotgun
962,260987,8000,Pennsylvania,1992,32,Rifle
963,260988,5000,Pennsylvania,1992,28,Knife
964,260989,5000,Pennsylvania,1992,44,Knife
965,260990,5000,Pennsylvania,1992,31,Knife
966,260994,5000,Pennsylvania,1992,57,Shotgun
967,260995,5000,Pennsylvania,1992,16,Knife
968,260996,5000,Pennsylvania,1992,8,Blunt Object
969,260998,8000,Pennsylvania,1992,45,Knife
970,260999,5000,Pennsylvania,1992,62,Blunt Object
971,261000,5000,Pennsylvania,1992,76,Shotgun
972,261002,5000,Pennsylvania,1992,49,Knife
973,261005,5000,Pennsylvania,1992,32,Knife
974,261008,8000,Pennsylvania,1992,35,Shotgun
975,261009,5000,Pennsylvania,1992,19,Knife
976,261011,5000,Pennsylvania,1992,82,Knife
977,261012,5000,Pennsylvania,1992,80,Blunt Object
978,261014,8000,Pennsylvania,1992,46,Blunt Object
979,261016,8000,Pennsylvania,1992,5,Blunt Object
980,261017,8000,Pennsylvania,1992,43,Blunt Object
981,261018,5000,Pennsylvania,1992,44,Blunt Object
982,261019,5000,Pennsylvania,1992,21,Knife
983,261026,8000,Pennsylvania,1992,25,Rifle
984,261028,8000,Pennsylvania,1992,21,Shotgun
985,261029,5000,Pennsylvania,1992,36,Knife
986,261033,8000,Pennsylvania,1992,27,Blunt Object
987,261034,6000,Pennsylvania,1992,58,Blunt Object
988,261035,5000,Pennsylvania,1992,61,Knife
989,261038,5000,Pennsylvania,1992,59,Knife
990,261043,5000,Pennsylvania,1992,32,Knife
991,261045,5000,Pennsylvania,1992,32,Blunt Object
992,261046,5000,Pennsylvania,1992,31,Shotgun
993,261053,5000,Pennsylvania,1992,25,Blunt Object
994,261054,5000,Pennsylvania,1992,44,Knife
995,261055,5000,Pennsylvania,1992,18,Blunt Object
996,261056,8000,Pennsylvania,1992,78,Blunt Object
997,261059,5000,Pennsylvania,1992,33,Shotgun
998,261065,5000,Pennsylvania,1992,40,Knife
999,261068,5000,Pennsylvania,1992,23,Knife
1000,261073,5000,Pennsylvania,1992,79,Blunt Object
1001,261076,5000,Pennsylvania,1992,25,Knife
1002,261079,5000,Pennsylvania,1992,5,Blunt Object
1003,261081,5000,Pennsylvania,1992,43,Blunt Object
1004,261085,8000,Pennsylvania,1992,19,Knife
1005,261086,5000,Pennsylvania,1992,29,Knife
1006,261090,8000,Pennsylvania,1992,41,Rifle
1007,261093,8000,Pennsylvania,1992,41,Knife
1008,261094,5000,Pennsylvania,1992,53,Blunt Object
1009,261095,5000,Pennsylvania,1992,27,Shotgun
1010,261096,8000,Pennsylvania,1992,28,Knife
1011,261097,8000,Pennsylvania,1992,27,Blunt Object
1012,261098,8000,Pennsylvania,1992,42,Knife
1013,261099,8000,Pennsylvania,1992,37,Shotgun
1014,261100,8000,Pennsylvania,1992,37,Shotgun
1015,261101,8000,Pennsylvania,1992,39,Rifle
1016,261102,8000,Pennsylvania,1992,20,Knife
1017,261103,8000,Pennsylvania,1992,19,Knife
1018,261104,8000,Pennsylvania,1992,18,Knife
1019,261106,5000,Pennsylvania,1992,53,Rifle
1020,261110,5000,Pennsylvania,1992,21,Blunt Object
1021,261112,5000,Pennsylvania,1992,27,Blunt Object
1022,261115,5000,Pennsylvania,1992,25,Knife
1023,261119,5000,Pennsylvania,1992,31,Knife
1024,261120,5000,Pennsylvania,1992,20,Knife
1025,261121,5000,Pennsylvania,1992,12,Blunt Object
1026,261122,5000,Pennsylvania,1992,46,Shotgun
1027,261125,5000,Pennsylvania,1992,77,Blunt Object
1028,261128,5000,Pennsylvania,1992,0,Blunt Object
1029,261133,5000,Pennsylvania,1992,41,Knife
1030,261135,5000,Pennsylvania,1992,18,Rifle
1031,261136,5000,Pennsylvania,1992,26,Knife
1032,261145,5000,Pennsylvania,1992,31,Knife
1033,261146,8000,Pennsylvania,1992,26,Knife
1034,261150,5000,Pennsylvania,1992,40,Shotgun
1035,261151,5000,Pennsylvania,1992,40,Knife
1036,261152,5000,Pennsylvania,1992,35,Rifle
1037,261153,5000,Pennsylvania,1992,54,Knife
1038,261154,5000,Pennsylvania,1992,39,Blunt Object
1039,261156,5000,Pennsylvania,1992,14,Rifle
1040,261158,8000,Pennsylvania,1992,48,Knife
1041,261165,8000,Pennsylvania,1992,3,Blunt Object
1042,261166,8000,Pennsylvania,1992,72,Knife
1043,261167,5000,Pennsylvania,1992,19,Knife
1044,261168,5000,Pennsylvania,1992,21,Knife
1045,261169,5000,Pennsylvania,1992,15,Knife
1046,261174,8000,Pennsylvania,1992,37,Shotgun
1047,261175,8000,Pennsylvania,1992,40,Blunt Object
1048,261177,8000,Pennsylvania,1992,41,Rifle
1049,261178,8000,Pennsylvania,1992,14,Blunt Object
1050,261180,8000,Pennsylvania,1992,75,Knife
1051,261181,8000,Pennsylvania,1992,23,Rifle
1052,261182,8000,Pennsylvania,1992,21,Rifle
1053,261186,5000,Pennsylvania,1992,44,Knife
1054,261187,8000,Pennsylvania,1992,32,Shotgun
1055,261189,8000,Pennsylvania,1992,11,Blunt Object
1056,261190,8000,Pennsylvania,1992,37,Rifle
1057,261191,5000,Pennsylvania,1992,42,Knife
1058,261193,5000,Pennsylvania,1992,55,Blunt Object
1059,261194,8000,Pennsylvania,1992,49,Shotgun
1060,261197,8000,Pennsylvania,1992,59,Knife
1061,261198,8000,Pennsylvania,1992,53,Blunt Object
1062,261201,5000,Pennsylvania,1992,51,Knife
1063,261204,8000,Pennsylvania,1992,34,Blunt Object
1064,261205,5000,Pennsylvania,1992,0,Knife
1065,261206,5000,Pennsylvania,1992,22,Blunt Object
1066,261207,5000,Pennsylvania,1992,19,Knife
1067,261208,5000,Pennsylvania,1992,18,Knife
1068,261210,5000,Pennsylvania,1992,30,Blunt Object
1069,261211,5000,Pennsylvania,1992,31,Knife
1070,261212,5000,Pennsylvania,1992,90,Blunt Object
1071,261215,8000,Pennsylvania,1992,26,Knife
1072,261216,8000,Pennsylvania,1992,44,Shotgun
1073,261234,5000,Pennsylvania,1992,29,Knife
1074,261235,5000,Pennsylvania,1992,36,Knife
1075,261238,5000,Pennsylvania,1992,22,Knife
1076,261240,5000,Pennsylvania,1992,26,Knife
