0.03035 0.13017 0.13017 0.15265 0.15265 0.12549 0.12549 0.15265 0.13017 0.15279 0.15279 0.13017 0.13056 0.15265 0.13056 0.12264 0.12549 0.12264 0.15024 0.15265 0.16800 0.15279 0.15265 0.15279 0.15024 0.15024 0.32177 0.32177 0.27495 0.32138 0.32177 0.32138 0.40602 0.40602 0.34974 0.40602 0.38634 0.38622 0.40602 0.40602 0.38634 0.45054 0.45054 0.37987 0.38622 0.38622 0.45054 0.40602 0.45054 0.42915 0.40602 0.40602 0.45054 0.42915 0.43912 0.40602 0.42915 0.45054 0.40602 0.38622 0.43912 0.44642 0.45054 0.38233 0.45054 0.42915 0.45054 0.53353 0.53353 0.57306 0.57306 0.57306 0.57346 0.57346 0.57306 0.60252 0.60305 0.57306 0.60252 0.60252 0.60252 0.60305 0.60305 0.60305 0.60305 0.76920 0.76867 0.76867 0.76867 0.76867 0.76867 0.68375 0.76867 0.76920 0.76867 0.76867 0.76920 0.76920 0.69671 0.76867
# 35 Generates outlier , 125216, 	BFS alg. takes0 hours and 19 minutes and 40.4705281258 seconds
# 
0.19161 0.19161 0.19161 0.37918 0.37918 0.37918 0.37918 0.19161 0.37918 0.37918 0.37918 0.29289 0.48216 0.48216 0.48216 0.46822 0.37918 0.36524 0.48216 0.46822 0.48216 0.37918 0.46822 0.25693 0.44620 0.42821 0.48216 0.48216 0.53055 0.46822 0.53055 0.48216 0.35083 0.48503 0.53055 0.53055 0.46822 0.40472 0.67049 0.67049 0.67049 0.67049 0.67049 0.67049 0.67049 0.69873 0.69873 0.53055 0.44415 0.67049 0.67049 0.67049 0.69873 0.69873 0.69873 0.67049 0.64337 0.69873 0.64337 0.69873 0.69873 0.65550 0.64337 0.69873 0.69873 0.63576 0.69873 0.69873 0.67049 0.69873 0.67049 0.69873 0.67049 0.67049 0.69873 0.69873 0.67049 0.69873 0.67049 0.67418 0.69873 0.67418 0.67418 0.67049 0.69873 0.69873 0.67049 0.67049 0.67418 0.69873 0.64595 0.65550 0.69873 0.67049 0.64337 0.69873 0.67418 0.67418 0.69873 0.69873
# 73 Generates outlier , 67550, 	BFS alg. takes0 hours and 19 minutes and 43.8288850784 seconds
# 
0.11104 0.11104 0.11104 0.09534 0.11104 0.06888 0.11104 0.15741 0.09182 0.11104 0.15741 0.11104 0.09534 0.09182 0.25261 0.25261 0.25261 0.48219 0.48219 0.51321 0.51321 0.51238 0.51321 0.36413 0.51238 0.51238 0.36413 0.51321 0.48219 0.51321 0.51763 0.60998 0.64815 0.64815 0.64815 0.64815 0.61952 0.64815 0.53008 0.61952 0.61952 0.60998 0.64815 0.61952 0.64815 0.64815 0.60473 0.61952 0.67868 0.61952 0.54943 0.64815 0.67868 0.67868 0.61952 0.67846 0.67868 0.64815 0.67846 0.67868 0.64815 0.56062 0.58135 0.56040 0.56040 0.61713 0.64815 0.67868 0.61713 0.67868 0.67868 0.65977 0.61713 0.44910 0.67868 0.55489 0.67868 0.67868 0.67846 0.62880 0.56040 0.60998 0.65977 0.66697 0.60998 0.67846 0.67868 0.67868 0.60555 0.71030 0.67868 0.67846 0.65977 0.60998 0.71030 0.71030 0.72236 0.67868 0.62880 0.67868
# 56 Generates outlier , 115319, 	BFS alg. takes0 hours and 20 minutes and 8.48478507996 seconds
# 
0.21942 0.24170 0.19793 0.24170 0.24170 0.22021 0.24170 0.24170 0.26673 0.22021 0.29011 0.23896 0.29011 0.30886 0.21942 0.22021 0.21942 0.24170 0.24170 0.28901 0.29011 0.23896 0.30886 0.26783 0.18891 0.24170 0.19793 0.28901 0.26783 0.26924 0.39609 0.39609 0.30996 0.41116 0.41116 0.41116 0.29011 0.26673 0.41116 0.28901 0.23692 0.30886 0.26673 0.31050 0.51408 0.51408 0.24994 0.24994 0.45454 0.63882 0.63882 0.63882 0.39609 0.63882 0.70424 0.63882 0.41116 0.53589 0.49439 0.70424 0.49439 0.63882 0.63882 0.63882 0.63882 0.70424 0.70424 0.70424 0.70424 0.53589 0.70424 0.70424 0.63882 0.70424 0.70424 0.52020 0.61607 0.57951 0.70424 0.63882 0.63882 0.63882 0.53589 0.52020 0.70424 0.63882 0.70424 0.55064 0.60132 0.51408 0.70424 0.21942 0.70424 0.70424 0.52020 0.70424 0.63882 0.60132 0.52020 0.55064
